uri,sort_name,authority_id,created_by,
/agents/people/77684,"Neuberg, Joseph, 1806-1867",http://id.loc.gov/authorities/names/n93055358,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77691,"Collins, James L.",http://id.loc.gov/authorities/names/n85008830,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77693,"Abbott, Leonard Dalton, 1878-1953",http://id.loc.gov/authorities/names/n93027067,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77728,"Kinder, Elaine Flitner, 1890-1979",http://id.loc.gov/authorities/names/no2009087704,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77740,"Jordan, Riverda Harding, 1873-1950",http://id.loc.gov/authorities/names/no2002004093,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77756,"Bristol, William",http://id.loc.gov/authorities/names/nb2007001716,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77768,"Mallery, Otto Tod, 1881-1956",http://id.loc.gov/authorities/names/no2008040688,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77778,"Santley, Kate",http://id.loc.gov/authorities/names/no2007086086,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77787,"Sperry, J. Austin (Jacob Austin), 1823-1896",http://id.loc.gov/authorities/names/no2011087983,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77796,"Griffith, Helen",http://id.loc.gov/authorities/names/no93025490,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77797,"Trager, Frank N.",http://id.loc.gov/authorities/names/n50014656,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77804,"Allen, Frederick W.",http://id.loc.gov/authorities/names/n87865922,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77809,"Davey, L. M. (Lycurgus Michael), 1918-",http://id.loc.gov/authorities/names/n96800855,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77811,"Wildman, Thomas G. (Thomas Gregory), 1837-1891",http://id.loc.gov/authorities/names/no2007012039,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77812,"Bunting, Henry, 1911-1954",http://id.loc.gov/authorities/names/n85803506,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77820,"Price, Kenneth",http://id.loc.gov/authorities/names/no00096118,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77829,"Shafer, Robert, 1889-1956",http://id.loc.gov/authorities/names/n50001454,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77849,"Roberts, Brian",http://id.loc.gov/authorities/names/n88262395,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77859,"Haight, Charles Sherman, 1870-1938",http://id.loc.gov/authorities/names/n85363490,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77864,"Kovpak, S. A. (Sydir Artemovych), 1887-1967",http://id.loc.gov/authorities/names/n84140596,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77875,"Saemisch, Ernesto, 1902-1984",http://id.loc.gov/authorities/names/n90723954,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77894,"Greene, Edwin, 1856-1915",http://id.loc.gov/authorities/names/no2007151447,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77905,"Boerker, Richard H. D. (Richard Hans Douai), 1887-",http://id.loc.gov/authorities/names/n94048218,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77909,"Goodrich, Chauncey Shafter",http://id.loc.gov/authorities/names/nr92022345,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77911,"Hopkins, Samuel, 1807-1887",http://id.loc.gov/authorities/names/nr92025480,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77920,"Ospovat, Henry, 1877 or 1878-1909",http://id.loc.gov/authorities/names/nr90028955,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77924,"Gano, Stephen, 1762-1828",http://id.loc.gov/authorities/names/n85028478,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77925,"Dalzell, George W. (George Walton), 1877-1953",http://id.loc.gov/authorities/names/n82151059,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77947,"Johnson, Ann Francis, 1792-",http://id.loc.gov/authorities/names/n93009162,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77954,"Gilbert, D. J. (David J.)",http://id.loc.gov/authorities/names/no00082360,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77955,"Dewey, Orville, 1794-1882",http://id.loc.gov/authorities/names/n87851745,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77977,"Watrous, Geo. H (George H.)",http://id.loc.gov/authorities/names/n2012189983,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77984,"Wechsler, Howard J.",http://id.loc.gov/authorities/names/n84075105,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/77987,"Galsworthy, Ada, -1956",http://id.loc.gov/authorities/names/no96021779,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78013,"Faure, Jean-Pierre",http://id.loc.gov/authorities/names/n83032597,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78027,"Corey, William",http://id.loc.gov/authorities/names/no2006086996,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78035,"Wardwell, Allen",http://id.loc.gov/authorities/names/n79007477,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78038,"Green, Thomas F.",http://id.loc.gov/authorities/names/n80023126,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78042,"Meen, Henry, 1744-1817",http://id.loc.gov/authorities/names/nr93024406,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78043,"Albertson, Ralph, 1866-1951",http://id.loc.gov/authorities/names/no2005002320,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78053,"Dessoff, Margarethe, 1874-1944",http://id.loc.gov/authorities/names/no91022559,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78068,"Babcock, Sidney, 1797?-1884",http://id.loc.gov/authorities/names/n85121757,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78069,"Terry, Josephine",http://id.loc.gov/authorities/names/no2006111972,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78072,"Rosenthal, Sam",http://id.loc.gov/authorities/names/no2011015446,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78075,"Black, Algernon D. (Algernon David), 1900-1993",http://id.loc.gov/authorities/names/n50011950,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78125,"Ecklund, John E., 1916-2000",http://id.loc.gov/authorities/names/n2013053077,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78144,"Stephens, Ferris J., 1893-",http://id.loc.gov/authorities/names/n80104635,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78159,"Tatlow, Tissington, 1876-1957",http://id.loc.gov/authorities/names/no97066388,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78163,"Bowen, Henry Chandler, 1813-1896",http://id.loc.gov/authorities/names/nr99040003,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78175,"Baker, Keith H., 1906-1986",http://id.loc.gov/authorities/names/n86020769,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78176,"Talcott, Mary Kingsbury, 1847-1917",http://id.loc.gov/authorities/names/n88274685,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78178,"Brown, William Garrott, 1868-1913",http://id.loc.gov/authorities/names/n50039692,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78183,"Kimbro, Warren",http://id.loc.gov/authorities/names/n2006055847,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78186,"Burnham, William A.",http://id.loc.gov/authorities/names/n2004074412,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78188,"Allen, Lafon",http://id.loc.gov/authorities/names/n89619989,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78206,"Shackford, Charles",http://id.loc.gov/authorities/names/n84005769,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78238,"Benson, Betty",http://id.loc.gov/authorities/names/no2006046460,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78240,"Whittlesey, Orramel, 1801-1876",http://id.loc.gov/authorities/names/no2005036192,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78250,"Harding, T. Swann (Thomas Swann), 1890-",http://id.loc.gov/authorities/names/n79141362,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78268,"Uphaus, Willard E. (Willard Edwin), 1890-1983",http://id.loc.gov/authorities/names/n90698148,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78269,"Bennett, A. P.",http://id.loc.gov/authorities/names/n92085182,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78274,"DeVane, William C. (William Clyde), 1898-1965",http://id.loc.gov/authorities/names/n85098225,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78282,"Griffin, Martin I. J. (Martin Ignatius Joseph), 1933-1988",http://id.loc.gov/authorities/names/n92048781,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78284,"Hutton, John, 1739-1806",http://id.loc.gov/authorities/names/nr92026404,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78286,"Whitney, Henry Mitchell, 1843-1911",http://id.loc.gov/authorities/names/n88660694,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78299,"Low, Benjamin Robbins Curtis, 1880-1941",http://id.loc.gov/authorities/names/n81047608,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78308,"Darling, Charles",http://id.loc.gov/authorities/names/n90606283,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78311,"Tyler, Mary Elizabeth Sawyer, 1806-1889",http://id.loc.gov/authorities/names/nr92000536,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78340,"Beard, Augustus Field, 1833-1934",http://id.loc.gov/authorities/names/no92019981,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78341,"Mason, Cyrus, 1798-1865",http://id.loc.gov/authorities/names/n87150937,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78348,"Hobart, Carroll T.",http://id.loc.gov/authorities/names/no2015037476,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78360,"Hawthorne, Una, 1844-1877",http://id.loc.gov/authorities/names/n91048464,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78365,"Lynn, Robert W.",http://id.loc.gov/authorities/names/n80007951,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78366,"Young, Dorothy",http://id.loc.gov/authorities/names/n98080450,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78395,"Gorham, Harry M. (Harry Motson), 1859-",http://id.loc.gov/authorities/names/nb97079963,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78407,"Rustgi, Moti Lal, -1992",http://id.loc.gov/authorities/names/no2006039751,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78453,"Hale, Oliver",http://id.loc.gov/authorities/names/n92011185,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78455,"Forman, Henry, -1946",http://id.loc.gov/authorities/names/no93019212,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78468,"Sḳali, Daṿid, ha-Kohen, 1861-",http://id.loc.gov/authorities/names/nr90024409,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78472,"Smith, Ida B. Wise (Ida Belle Wise), 1871-1952",http://id.loc.gov/authorities/names/no98071467,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78478,"Mishnun-Hardman, Virginia",http://id.loc.gov/authorities/names/n50061541,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78482,"Vaughan, Burton E.",http://id.loc.gov/authorities/names/n89600356,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78494,"Beach, John Parsons, 1877-1953",http://id.loc.gov/authorities/names/no93010033,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78496,"Bishop, Avard Longley, 1875-1932",http://id.loc.gov/authorities/names/no2011189411,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78497,"Turner, Arthur N. (Arthur Nicholson), 1921-",http://id.loc.gov/authorities/names/n86060989,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78508,"Coon, Oscar",http://id.loc.gov/authorities/names/no2002001985,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78510,"Foster, Charles H. W., 1927-",http://id.loc.gov/authorities/names/n82214579,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78540,"Harwood, Bill",http://id.loc.gov/authorities/names/n78013325,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78562,"Carré, Louis",http://id.loc.gov/authorities/names/n83013989,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78563,"Hill, Samuel B., 1840-1917",http://id.loc.gov/authorities/names/no2013069669,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78568,"Steinberg, Michael, 1928-2009",http://id.loc.gov/authorities/names/n80108354,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78582,"Carey, Francis King, 1858-1944",http://id.loc.gov/authorities/names/no95059101,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78589,"Beer, R. (Richard Cameron), 1893-1959",http://id.loc.gov/authorities/names/n00119254,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78602,"Pazmor, Radiana",http://id.loc.gov/authorities/names/n80081068,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78632,"Cross, J. W. (John Walter), 1840-1924",http://id.loc.gov/authorities/names/n82268571,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78659,"Johnson, Manning, 1907-",http://id.loc.gov/authorities/names/no2004008600,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78686,"Schlant, Ernestine",http://id.loc.gov/authorities/names/n86034907,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78705,"Rothenberg, Harvey, 1925-",http://id.loc.gov/authorities/names/n97058702,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78719,"McPherson, Sarah Freedman, 1894-1978",http://id.loc.gov/authorities/names/n2006164869,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78729,"Pierpont, Elias, 1803-",http://id.loc.gov/authorities/names/n2009162493,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78739,"Hincks, Edward Y. (Edward Young), 1844-1927",http://id.loc.gov/authorities/names/no2007075755,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78746,"Smith, Chas. Robinson (Charles Robinson), 1855-1930",http://id.loc.gov/authorities/names/no2008142369,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78756,"Bullard, Asa, 1804-1888",http://id.loc.gov/authorities/names/n85121852,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78779,"Van Grove, Isaac",http://id.loc.gov/authorities/names/n97873778,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78787,"Klotz, Günther",http://id.loc.gov/authorities/names/n86819000,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78793,"Phillips, Andrew W. (Andrew Wheeler), 1844-1915",http://id.loc.gov/authorities/names/n84804439,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78800,"Elliot, William",http://id.loc.gov/authorities/names/n87869346,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78818,"King, Nina, 1941-2010",http://id.loc.gov/authorities/names/n2010029576,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78829,"Storrs, Richard S. (Richard Salter), 1821-1900",http://id.loc.gov/authorities/names/n88648983,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78850,"Herd, Dale, 1940-",http://id.loc.gov/authorities/names/n85349041,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78861,"Elizabeth, (Spirit), I, 1533-1603",http://id.loc.gov/authorities/names/no2008063613,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78868,"Cooke, Joseph Brown, 1868-",http://id.loc.gov/authorities/names/nr91032425,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78894,"André, Anton",http://id.loc.gov/authorities/names/n89638903,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78895,"Starr, Peter, 1744-1829",http://id.loc.gov/authorities/names/nr2002016501,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78896,"Cornish, George Anthony, 1901-1989",http://id.loc.gov/authorities/names/n2005031322,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78898,"Ober, Harold, 1881-1959",http://id.loc.gov/authorities/names/no2006039205,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78913,"Wigzell, Faith",http://id.loc.gov/authorities/names/n87880919,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78924,"Wulff, Joan Salvato",http://id.loc.gov/authorities/names/n86056638,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78932,"Selden, Albert",http://id.loc.gov/authorities/names/no00021350,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78936,"Bartlett, Levi, 1763-1828",http://id.loc.gov/authorities/names/n91116452,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78938,"Eliot, Jacob, 1700-1766",http://id.loc.gov/authorities/names/nr2001009907,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78950,"Foord, Archibald S.",http://id.loc.gov/authorities/names/no2003010850,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78966,"Hume, Theodore Carswell, 1904-1943",http://id.loc.gov/authorities/names/no2010081487,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/78980,"Byrd, Max",http://id.loc.gov/authorities/names/n85073739,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79005,"Greene, Jerome D. (Jerome Davis), 1874-1955",http://id.loc.gov/authorities/names/no2002057536,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79009,"Abell, Millicent D.",http://id.loc.gov/authorities/names/n87926609,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79022,"O'Sullivan, Michael",http://id.loc.gov/authorities/names/no2010162519,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79031,"Galkin, Elliott W.",http://id.loc.gov/authorities/names/n85133992,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79032,"Bauer, George Howard, 1933-",http://id.loc.gov/authorities/names/nr90010547,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79039,"Bronson, T. S.",http://id.loc.gov/authorities/names/n84216321,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79052,"Montgomery, Ruth",http://id.loc.gov/authorities/names/nr99039566,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79080,"Taylor, Effie J. (Effie Jane), 1874-",http://id.loc.gov/authorities/names/no2003064479,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79083,"Sidell, William Henry, 1810-1873",http://id.loc.gov/authorities/names/n96019837,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79114,"Merlin, Samuel",http://id.loc.gov/authorities/names/no2004120399,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79133,"Candolle, Roger de",http://id.loc.gov/authorities/names/n85233928,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79146,"Adams, James, 1737-1802",http://id.loc.gov/authorities/names/n84213436,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79148,"Bates, James",http://id.loc.gov/authorities/names/no92011627,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79150,"Harris, Rivkah",http://id.loc.gov/authorities/names/nr98026287,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79166,"Troostwyk, Arthur",http://id.loc.gov/authorities/names/n94028527,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79169,"Carroll, Richard C.",http://id.loc.gov/authorities/names/n2009020869,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79196,"Stonhouse, James, Sir, 1716-1795",http://id.loc.gov/authorities/names/n85067392,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79201,"Hardy, Arthur",http://id.loc.gov/authorities/names/n87135088,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79213,"Fuller, Nancy Tatnall",http://id.loc.gov/authorities/names/n98065806,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79223,"Chew, Oswald, 1880-1949",http://id.loc.gov/authorities/names/n96002144,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79238,"Reader, George G.",http://id.loc.gov/authorities/names/no2002004416,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79241,"Oliver, James C.",http://id.loc.gov/authorities/names/n82085261,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79258,"Kantor, Mikhail Lʹvovich, 1884-1970",http://id.loc.gov/authorities/names/n92047527,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79267,"Close, Upton, 1894-1960",http://id.loc.gov/authorities/names/no91018130,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79284,"Mansbridge, Georgia",http://id.loc.gov/authorities/names/nb99189895,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79290,"Steinman, Lisa Malinowski, 1950-",http://id.loc.gov/authorities/names/n86097389,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79298,"Cleaveland, John, 1749-1815",http://id.loc.gov/authorities/names/n85009061,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79316,"Donnelly, Dorothy, 1903-1994",http://id.loc.gov/authorities/names/n88229578,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79317,"Mandel, Alan, 1935-",http://id.loc.gov/authorities/names/n88090474,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79318,"Follmann, Joseph Francis, 1908-",http://id.loc.gov/authorities/names/n50002613,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79319,"Northrup, William Perry",http://id.loc.gov/authorities/names/n86868379,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79320,"Logan, James, -1780",http://id.loc.gov/authorities/names/n83041893,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79324,"Street, Augustus Russell, 1791-1866",http://id.loc.gov/authorities/names/n2009162353,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79342,"Hayward, George, 1791-1863",http://id.loc.gov/authorities/names/n86846381,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79347,"Totten, Gilbert, 1760 or 1761-1839",http://id.loc.gov/authorities/names/nr2001030295,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79348,"Sabin, J. F. (Joseph F.), 1846-1926",http://id.loc.gov/authorities/names/nr2002012144,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79355,"Swift, Joseph, 1843-1917",http://id.loc.gov/authorities/names/n98065807,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79368,"Drohojowska-Philp, Hunter, 1952-",http://id.loc.gov/authorities/names/n2003019493,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79373,"Hirsch, Elisabeth Feist",http://id.loc.gov/authorities/names/n84069776,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79380,"Osborn, Shadrach, 1747-1838",http://id.loc.gov/authorities/names/n2009163112,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79398,"Irwin, Sidney T. (Sidney Thomas), -1911",http://id.loc.gov/authorities/names/no2015120479,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79399,"Gipstein, Todd",http://id.loc.gov/authorities/names/no2004061333,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79402,"Peabody, C. A. (Charles Augustus), 1814-1901",http://id.loc.gov/authorities/names/n86813322,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79404,"Pijoan, Michel",http://id.loc.gov/authorities/names/n85121384,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79442,"Collingwood, G. H. (George Harris), 1890-1958",http://id.loc.gov/authorities/names/n79126927,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79450,"Papaspyros, N. S. (Nikos S.)",http://id.loc.gov/authorities/names/no2004018210,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79461,"Denson, William D. (William Dowdell)",http://id.loc.gov/authorities/names/no98104096,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79463,"Hackett, Edmond Byrne, 1879-",http://id.loc.gov/authorities/names/n84017485,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79474,"Spalding, Lyman D., 1810-1892",http://id.loc.gov/authorities/names/n2001066950,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79478,"Cowdin, V. G., Mrs. (Virginia Georgia), 1818-1882",http://id.loc.gov/authorities/names/no2010122756,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79485,"Nelson, Alexander Abercromby, Sir, 1816-1893",http://id.loc.gov/authorities/names/no93026141,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79487,"Crook, John, -1922",http://id.loc.gov/authorities/names/no2002041637,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79491,"Benedict, Noah Bennet, 1771-1831",http://id.loc.gov/authorities/names/n2011015958,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79507,"Fenn, William Purviance, 1902-1993",http://id.loc.gov/authorities/names/n80037670,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79519,"Leisenring, James E.",http://id.loc.gov/authorities/names/n87885472,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79526,"Wallace, Anthony",http://id.loc.gov/authorities/names/n2013042671,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79533,"Warre, Richard",http://id.loc.gov/authorities/names/nr95000438,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79547,"Lewis, Alfred Baker, 1897-1980",http://id.loc.gov/authorities/names/n79082173,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79553,"Speck, William A. (William Alfred), 1864-1928",http://id.loc.gov/authorities/names/nr97042913,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79565,"Huhn, Eugenie von",http://id.loc.gov/authorities/names/no92014424,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79579,"Gould, F. Carruthers (Francis Carruthers), 1844-1925",http://id.loc.gov/authorities/names/nr2002019071,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79587,"Delacroix, Charles",http://id.loc.gov/authorities/names/n2008183494,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79605,"Fetter, Robert B.",http://id.loc.gov/authorities/names/n80024119,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79619,"Meyer, Walter H. (Walter Huber)",http://id.loc.gov/authorities/names/n86807789,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79631,"Talcott, William, 1936-",http://id.loc.gov/authorities/names/n88288324,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79652,Sam G.,http://id.loc.gov/authorities/names/nr93034578,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79664,"Aiken, Alfred Lawrence, 1870-1946",http://id.loc.gov/authorities/names/nr2006033324,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79686,"Pugh, Mary",http://id.loc.gov/authorities/names/nr93031795,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79722,"Bainbridge, Geo. C. (George Cole), 1788-1839",http://id.loc.gov/authorities/names/no2012084175,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79769,"Aldington, Catherine",http://id.loc.gov/authorities/names/n84229967,lyrasis-dts,Could not retrieve Wikidata URI
/agents/people/79772,"Leslie, Robert C. (Robert Charles), 1826-1901",http://id.loc.gov/authorities/names/n2012054309,lyrasis-dts,Could not retrieve Wikidata URI
